subject,session,runtime,p1,pmod_mean,pmod_surprise,pmod_sd,pmod_pe
6,1,264.55,NaN,0.341684132362233,0.341684132362233,0,-0.341684132362233
6,1,266.05,NaN,0.240769792638938,0.240769792638938,0,0.759230207361062
6,1,267.45,NaN,0.465003837527499,0.534996162472501,0,-0.465003837527499
6,1,269,NaN,0.327667769538429,0.327667769538429,0,-0.327667769538429
6,1,270.6,NaN,0.230893077711299,0.230893077711299,0,0.769106922288701
6,1,272.1,NaN,0.458044150553916,0.541955849446084,0,-0.458044150553916
6,1,273.65,NaN,0.322763583974187,0.322763583974187,0,-0.322763583974187
6,1,275.1,NaN,0.227437313660443,0.227437313660443,0,0.772562686339557
6,1,276.5,NaN,0.455609025492119,0.544390974507881,0,-0.455609025492119
6,1,278.05,NaN,0.321047658355618,0.321047658355618,0,-0.321047658355618
6,1,279.45,NaN,0.226228176284029,0.226228176284029,0,-0.226228176284029
6,1,280.85,NaN,0.15941305414571,0.15941305414571,0,0.84058694585429
6,1,282.3,NaN,0.407675319163561,0.592324680836439,0,-0.407675319163561
6,1,283.75,NaN,0.287270881970499,0.287270881970499,0,0.712729118029501
6,1,292.35,0.7,0.497771111671723,0.502228888328277,0,0.502228888328277
6,1,293.85,NaN,0.646101373031014,0.353898626968986,0,-0.646101373031014
6,1,295.3,NaN,0.455279244408965,0.455279244408965,0,-0.455279244408965
6,1,296.8,NaN,0.320815276118673,0.320815276118673,0,-0.320815276118673
6,1,298.2,NaN,0.226064426733778,0.226064426733778,0,-0.226064426733778
6,1,299.75,NaN,0.159297667033683,0.159297667033683,0,-0.159297667033683
6,1,301.35,NaN,0.112250065563202,0.112250065563202,0,0.887749934436798
6,1,302.9,NaN,0.374441633704604,0.625558366295396,0,0.625558366295396
6,1,304.35,NaN,0.559196509667526,0.440803490332474,0,0.440803490332474
6,1,305.95,NaN,0.689385151636615,0.310614848363385,0,0.310614848363385
6,1,307.35,NaN,0.781123366443769,0.218876633556231,0,0.218876633556231
6,1,308.85,NaN,0.84576725494828,0.15423274505172,0,0.15423274505172
6,1,310.3,NaN,0.8913189623776,0.1086810376224,0,0.1086810376224
6,1,311.85,NaN,0.923417248816258,0.0765827511837424,0,-0.923417248816258
6,1,313.25,NaN,0.650691555325159,0.650691555325159,0,0.349308444674841
6,1,314.75,NaN,0.753857689527617,0.246142310472383,0,-0.753857689527617
6,1,316.2,NaN,0.531210385252574,0.531210385252574,0,0.468789614747426
6,1,317.75,NaN,0.669664559622081,0.330335440377919,0,0.330335440377919
6,1,319.2,NaN,0.767227131879903,0.232772868120097,0,0.232772868120097
6,1,320.7,NaN,0.835975189126338,0.164024810873662,0,-0.835975189126338
6,1,322.25,NaN,0.589074978535623,0.589074978535623,0,0.410925021464377
6,1,330.85,0.3,0.710439195627496,0.289560804372504,0,0.289560804372504
6,1,332.45,NaN,0.795959226016321,0.204040773983679,0,-0.795959226016321
6,1,333.9,NaN,0.560877487848428,0.560877487848428,0,0.439122512151572
6,1,335.4,NaN,0.690569663089483,0.309430336910517,0,0.309430336910517
6,1,336.9,NaN,0.781958039610807,0.218041960389193,0,0.218041960389193
6,1,338.3,NaN,0.846355412449068,0.153644587550932,0,-0.846355412449068
6,1,339.8,NaN,0.596389465748362,0.596389465748362,0,-0.596389465748362
6,1,341.25,NaN,0.4202494479552,0.4202494479552,0,0.5797505520448
6,1,342.85,NaN,0.591475263328427,0.408524736671573,0,0.408524736671573
6,1,344.3,NaN,0.712130570839574,0.287869429160426,0,0.287869429160426
6,1,345.9,NaN,0.797151063800158,0.202848936199842,0,0.202848936199842
6,1,347.45,NaN,0.857061268932184,0.142938731067816,0,-0.857061268932184
6,1,348.85,NaN,0.603933412339155,0.603933412339155,0,0.396066587660845
6,1,350.45,NaN,0.720909280969426,0.279090719030574,0,0.279090719030574
6,1,352.05,NaN,0.803337035044971,0.196662964955029,0,0.196662964955029
6,1,353.65,NaN,0.861420251023589,0.138579748976411,0,0.138579748976411
